row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
4384,YRP,133,task2-NR-2.0,resultsYRP_NR.mat,"It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been gray as a mule since seventeen.",17
4385,YRP,134,task2-NR-2.0,resultsYRP_NR.mat,"With a few exceptions, Marge spends most of her time tending to housework, minding Maggie, being supportive of Lisa, and either disciplining Bart or defending him from Homer's rage.",23
4386,YRP,135,task2-NR-2.0,resultsYRP_NR.mat,"She was named after Margaret Marge Groening, mother of Matt Groening, creator of The Simpsons.",13
4387,YRP,136,task2-NR-2.0,resultsYRP_NR.mat,"Her father, a former flight attendant (air steward), is deceased, although when or how this occurred has not been explained.",17
4388,YRP,137,task2-NR-2.0,resultsYRP_NR.mat,"Her disapproving mother, Jacqueline, lives on but is rarely seen.",9
4389,YRP,138,task2-NR-2.0,resultsYRP_NR.mat,"All members of the Bouvier family (except, of course, Marge) smoke heavily and have gruff voices and sarcastic, snarky demeanours.",16
4390,YRP,139,task2-NR-2.0,resultsYRP_NR.mat,None of the other Bouvier family members approves of Marge's marriage to Homer.,10
4391,YRP,140,task2-NR-2.0,resultsYRP_NR.mat,"His behaviour is often oafish, clumsy, and insensitive, but he still remains lovable.",12
4392,YRP,141,task2-NR-2.0,resultsYRP_NR.mat,Over the years he has become one of the notable dads in television and the possible template for most bumbling albeit well-meaning fathers.,18
4393,YRP,142,task2-NR-2.0,resultsYRP_NR.mat,"He spends a great deal of his time at Moe's Tavern with his lifelong friends Barney, Carl, Lenny, and bartender Moe.",17
4394,YRP,143,task2-NR-2.0,resultsYRP_NR.mat,"He has rage issues and has been physically and violently abusive, often towards his son, whom he has strangled and even struck on numerous occasions.",18
4395,YRP,144,task2-NR-2.0,resultsYRP_NR.mat,"Four months later, he was killed by a German sniper in World War II.",9
4396,YRP,145,task2-NR-2.0,resultsYRP_NR.mat,"He was also the father of 3 children, including actress Drew Barrymore.",11
4397,YRP,146,task2-NR-2.0,resultsYRP_NR.mat,"His parents divorced when John was around 6 years old in 1935, but he claimed (most likely fallaciously) to have met his father only once.",20
4398,YRP,147,task2-NR-2.0,resultsYRP_NR.mat,"John ran away at age 17 and signed a film contract, but he repeatedly abandoned leading roles and had no major film career.",17
4399,YRP,148,task2-NR-2.0,resultsYRP_NR.mat,"He was cremated, and the ashes were interred in the Eden Memorial Park Cemetery in Mission Hills, Los Angeles, California.",13
4400,YRP,149,task2-NR-2.0,resultsYRP_NR.mat,"Aged 86 at death, Groucho was the longest-lived of all the Marx brothers, though younger brother Zeppo survived him by two years.",19
4401,YRP,150,task2-NR-2.0,resultsYRP_NR.mat,Groucho did a German accent.,4
4402,YRP,151,task2-NR-2.0,resultsYRP_NR.mat,"He was the best-known of modern Brazilian writers, with his work translated into some 30 languages and popularized in film, notably Dona Flor and her Two Husbands in 1978.",23
4403,YRP,152,task2-NR-2.0,resultsYRP_NR.mat,"In this year, he released his first book, O País do Carnaval.",10
4404,YRP,153,task2-NR-2.0,resultsYRP_NR.mat,"Marvin Pierce Bush (born October 22, 1956) is the youngest son of George H. W. Bush and Barbara Pierce, and brother of George W., John (Jeb), Neil and Dorothy.",26
4405,YRP,154,task2-NR-2.0,resultsYRP_NR.mat,He is named for his maternal grandfather.,7
4406,YRP,155,task2-NR-2.0,resultsYRP_NR.mat,He became a banker in Boston and was active in the local Democratic Party.,11
4407,YRP,156,task2-NR-2.0,resultsYRP_NR.mat,HCC is a publicly traded insurance company on the New York Stock Exchange.,11
4408,YRP,157,task2-NR-2.0,resultsYRP_NR.mat,"During his seventh-grade school year, Coltrane experienced three deaths in his close-knit family; he lost his aunt, his grandfather, and his father.",19
4409,YRP,158,task2-NR-2.0,resultsYRP_NR.mat,Coltrane began playing music and practicing obsessively at about this time.,9
4410,YRP,159,task2-NR-2.0,resultsYRP_NR.mat,"Though he was active before 1955, his prime years were between 1955 and 1967, during which time he reshaped modern jazz and influenced generations of other musicians.",22
4411,YRP,160,task2-NR-2.0,resultsYRP_NR.mat,"He passed away from liver disease in his home in Dix Hills, New York.",12
4412,YRP,161,task2-NR-2.0,resultsYRP_NR.mat,Jon is known in the NBA because of the courage and determination he shows on defense and in the clutch time.,16
4413,YRP,162,task2-NR-2.0,resultsYRP_NR.mat,He is a sharp shooter from the three point range and also a very accurate free throw shooter.,16
4414,YRP,163,task2-NR-2.0,resultsYRP_NR.mat,His nickname is Johnny B. Goode.,4
4415,YRP,164,task2-NR-2.0,resultsYRP_NR.mat,Shortly afterwards he retired from the Army as a brevet major.,8
4416,YRP,165,task2-NR-2.0,resultsYRP_NR.mat,"In 1874, at the age of 23, Gifford was a Lieutenant in the 2nd Battalion, 24th Foot (later the South Wales Borderers), British Army during the First Ashanti Expedition, when the following deed took place for which he was awarded the Victoria Cross:",36
4417,YRP,167,task2-NR-2.0,resultsYRP_NR.mat,"He graduated and practiced law in a small firm which folded, then moved on to the firm of Rosenman, Colin, Kaye, Petschek and Freund, which had CBS Records as a client.",18
4418,YRP,168,task2-NR-2.0,resultsYRP_NR.mat,"In the 1970s, Arista also had an extensive jazz line, most notably its Freedom imprint, concentrating on contemporary, sometimes avant-garde, musicians and widely praised reissues from the legendary Savoy label.",24
4419,YRP,169,task2-NR-2.0,resultsYRP_NR.mat,"She was seen as a useful conduit for contracting an alliance between Portugal and England, after the treaty of the Pyrenees in 1659 where Portugal was arguably abandoned by France.",22
4420,YRP,170,task2-NR-2.0,resultsYRP_NR.mat,"Following the restoration of Portuguese independence from Spain, and her father's accession to the throne on December 1, 1640, Catherine was engaged to Charles II.",19
4421,YRP,171,task2-NR-2.0,resultsYRP_NR.mat,"Charles II married on May 3 or May 21, 1662, in Portsmouth, and her dowry brought Tangier and Bombay to British control.",17
4422,YRP,173,task2-NR-2.0,resultsYRP_NR.mat,"Despite Charles's reputation as a womaniser, Catherine never gave birth to a live heir, though she had several pregnancies, the last being in 1669.",17
4423,YRP,174,task2-NR-2.0,resultsYRP_NR.mat,"Her position was a difficult one, as Charles continued to have children by his mistresses, but he insisted that she be treated with respect, and refused to divorce her.",21
4424,YRP,175,task2-NR-2.0,resultsYRP_NR.mat,"Following his death, Catherine remained in England through the reign of James II of England and returned to Portugal during the joint reign of William III and Mary II.",21
4425,YRP,176,task2-NR-2.0,resultsYRP_NR.mat,She died in Lisbon in 1705.,5
4426,YRP,177,task2-NR-2.0,resultsYRP_NR.mat,Laurance married Mary French in 1934.,5
4427,YRP,179,task2-NR-2.0,resultsYRP_NR.mat,"Catherine introduced, and made fashionable, the custom of drinking tea in England.",8
4428,YRP,180,task2-NR-2.0,resultsYRP_NR.mat,"She was very popular and loved by the people, and the Queens borough of New York City was named after her.",14
4429,YRP,181,task2-NR-2.0,resultsYRP_NR.mat,"They had four children: Frederick Dent Grant, Ulysses S. (Buck) Grant, Jr., Ellen (Nellie) Grant, and Jesse Root Grant.",14
4430,YRP,182,task2-NR-2.0,resultsYRP_NR.mat,"Hamer erroneously nominated him as Ulysses Simpson Grant, and although Grant protested the change, it was difficult to resist the bureaucracy.",15
4431,YRP,183,task2-NR-2.0,resultsYRP_NR.mat,"Upon graduation, Grant adopted the form of his new name with middle initial only, never acknowledging that the 'S' stood for Simpson.",13
4432,YRP,184,task2-NR-2.0,resultsYRP_NR.mat,"He graduated from West Point in 1843, ranking 21st in a class of 39.",8
4433,YRP,185,task2-NR-2.0,resultsYRP_NR.mat,"At the academy, he established a reputation as a fearless and expert horseman.",9
4434,YRP,186,task2-NR-2.0,resultsYRP_NR.mat,"Grant drank distilled liquor and, during the American Civil War, began smoking huge numbers of cigars (one story had it that he smoked over 10,000 in five years) which may well have contributed to his throat cancer of later life.",31
4435,YRP,187,task2-NR-2.0,resultsYRP_NR.mat,"His father, a tanner, and his mother were born in Pennsylvania.",8
4436,YRP,188,task2-NR-2.0,resultsYRP_NR.mat,Kennedy was a member of the prominent Kennedy political family.,8
4437,YRP,189,task2-NR-2.0,resultsYRP_NR.mat,"Considered the icon of American liberalism, Kennedy is the youngest person ever to be elected president of the country, at the age of 43.",15
4438,YRP,190,task2-NR-2.0,resultsYRP_NR.mat,"During this period, he published Profiles in Courage, highlighting eight instances in which U.S. Senators risked their careers by standing by their personal beliefs.",18
4439,YRP,191,task2-NR-2.0,resultsYRP_NR.mat,"He was honorably discharged in early 1945, just a few months before the Japanese surrendered.",11
4440,YRP,192,task2-NR-2.0,resultsYRP_NR.mat,"He was reelected twice, but had a mixed voting record, often diverging from President Harry S. Truman and the rest of the Democratic Party.",20
4441,YRP,193,task2-NR-2.0,resultsYRP_NR.mat,"However, the U.S. Navy accepted him in September of that year.",11
4442,YRP,195,task2-NR-2.0,resultsYRP_NR.mat,"Though these requests were initially laughed off by Reagan, he says in his autobiography, he eventually gave in, after countless sleepless nights.""""",19
4443,YRP,196,task2-NR-2.0,resultsYRP_NR.mat,"His paternal great-grandfather, Michael Reagan, immigrated to the United States from Ballyporeen, County Tipperary, Ireland in the 1860s.",13
4444,YRP,197,task2-NR-2.0,resultsYRP_NR.mat,"Prior to his immigration, the family name was spelled Regan.",7
4445,YRP,198,task2-NR-2.0,resultsYRP_NR.mat,"His maternal great-grandfather, John Wilson, immigrated to the United States from Paisley, Scotland in the early 1800s.",13
4446,YRP,199,task2-NR-2.0,resultsYRP_NR.mat,"His presidency was marked by new economic policies, dubbed Reaganomics and a confrontational foreign policy towards the Soviet Union and Socialist movements around the world.",13
4447,YRP,200,task2-NR-2.0,resultsYRP_NR.mat,"Reagan tried repeatedly to go overseas for combat duty, but was turned down because of his astigmatism.",13
4448,YRP,201,task2-NR-2.0,resultsYRP_NR.mat,"Reagan was reelected in a landslide in the 1984 presidential election, defeating Carter's Vice President Walter Mondale by winning 49 of 50 states and receiving nearly 60 percent of the popular vote.",28
4449,YRP,202,task2-NR-2.0,resultsYRP_NR.mat,Reagan developed an early gift for storytelling and acting.,7
4450,YRP,203,task2-NR-2.0,resultsYRP_NR.mat,"He was a radio announcer as an affiliate of the Chicago Cubs baseball games, getting only the bare outlines of the game from a ticker and relying on his imagination and storytelling gifts to flesh out the game.",23
4451,YRP,204,task2-NR-2.0,resultsYRP_NR.mat,"Once in 1934, during the ninth inning of a Cubs-St. Louis Cardinals game, the wire went dead.",14
4452,YRP,205,task2-NR-2.0,resultsYRP_NR.mat,Reagan smoothly improvised a fictional play-by-play (in which hitters on both teams fouled off pitches) until the wire was restored.,16
4453,YRP,206,task2-NR-2.0,resultsYRP_NR.mat,"When left-wing SLA terrorists kidnapped Patty Hearst in Berkeley and gave a list of demands that included free distribution of food to the poor, Reagan suggested that it would be a good time for an outbreak of botulism.",23
4454,YRP,207,task2-NR-2.0,resultsYRP_NR.mat,"Hodgkin and Huxley shared the prize that year with John Carew Eccles, who was cited for research on synapses.",16
4455,YRP,208,task2-NR-2.0,resultsYRP_NR.mat,"Hodgkin and Huxley's findings led the pair to hypothesize ion channels, which were confirmed only decades later.",13
4456,YRP,209,task2-NR-2.0,resultsYRP_NR.mat,He was named a first team All-American in his junior and senior seasons.,9
4457,YRP,210,task2-NR-2.0,resultsYRP_NR.mat,"In 1986, Schwarzenegger married TV journalist Maria Shriver, niece of the late President of the United States John F. Kennedy.",17
4458,YRP,211,task2-NR-2.0,resultsYRP_NR.mat,"Klaas finished his career at Washington having played in 69 games, scoring ten goals and 21 assists.",16
4459,YRP,212,task2-NR-2.0,resultsYRP_NR.mat,"He was drafted by the San Jose Earthquakes in the third round of the 2005 MLS SuperDraft, but opted to not show up for camp, instead signing with the nearby Sounders.",23
4460,YRP,213,task2-NR-2.0,resultsYRP_NR.mat,"While enjoying popular but little critical success during his own lifetime, Kerouac is now considered one of America's most important authors.",16
4461,YRP,214,task2-NR-2.0,resultsYRP_NR.mat,"Kerouac's spontaneous, confessional language style inspired other writers, including Tom Robbins, Richard Brautigan, Hunter S. Thompson, Ken Kesey, and Bob Dylan.",18
4462,YRP,215,task2-NR-2.0,resultsYRP_NR.mat,"He started writing his first novel, called The Town and the City.",7
4463,YRP,216,task2-NR-2.0,resultsYRP_NR.mat,It was published in 1950 and earned him some respect as a writer.,9
4464,YRP,218,task2-NR-2.0,resultsYRP_NR.mat,"Like many other Quebecers of their generation, the Lévesques and Kerouacs were part of the Quebec emigration to New England to find employment.",16
4465,YRP,219,task2-NR-2.0,resultsYRP_NR.mat,Jack didn't start to learn English until the age of six.,8
4466,YRP,220,task2-NR-2.0,resultsYRP_NR.mat,"At home, he and his family spoke Quebec French.",8
4467,YRP,221,task2-NR-2.0,resultsYRP_NR.mat,"That year, he also married Rose Fitzgerald, the daughter of John F. Fitzgerald, the Democrat mayor of Boston and probably the most recognized politician in the city.",18
4468,YRP,222,task2-NR-2.0,resultsYRP_NR.mat,"At an early age, he was profoundly marked by the death of his elder brother Gérard, later prompting him to write the book Visions of Gerard.",13
4469,YRP,223,task2-NR-2.0,resultsYRP_NR.mat,He also played for the New Haven Eagles and Bronx Tigers of the Canadian-American Hockey League.,12
4470,YRP,224,task2-NR-2.0,resultsYRP_NR.mat,"Besides his film roles, he appeared on the television screen often later is his career.",13
4471,YRP,225,task2-NR-2.0,resultsYRP_NR.mat,"For his contribution to the television industry, J. Carrol Naish has a star on the Hollywood Walk of Fame at 6145 Hollywood Blvd.",16
4472,YRP,226,task2-NR-2.0,resultsYRP_NR.mat,"While Franklin was finding himself in London, Deborah married a man named John Rodgers.",11
4473,YRP,227,task2-NR-2.0,resultsYRP_NR.mat,This proved to be an regrettable decision.,4
4474,YRP,228,task2-NR-2.0,resultsYRP_NR.mat,"With Rodgers' fate unknown, and bigamy an offense punishable by public whipping and imprisonment, Deborah was not free to remarry.",16
