row_idx,subject_id,sentence_index,task_name,source_file,target_string,seq_len
3355,ZKW,0,task1-SR,resultsZKW_SR.mat,Presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency.,22
3356,ZKW,1,task1-SR,resultsZKW_SR.mat,"Beautifully crafted, engaging filmmaking that should attract upscale audiences hungry for quality and a nostalgic, twisty yarn that will keep them guessing.",22
3357,ZKW,2,task1-SR,resultsZKW_SR.mat,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",16
3358,ZKW,3,task1-SR,resultsZKW_SR.mat,"Slow, silly and unintentionally hilarious.",5
3359,ZKW,4,task1-SR,resultsZKW_SR.mat,"Ultimately feels empty and unsatisfying, like swallowing a Communion wafer without the wine.",13
3360,ZKW,5,task1-SR,resultsZKW_SR.mat,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,16
3361,ZKW,6,task1-SR,resultsZKW_SR.mat,The film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,19
3362,ZKW,7,task1-SR,resultsZKW_SR.mat,"Ryan Gosling is, in a word, brilliant as the conflicted Daniel.",11
3363,ZKW,8,task1-SR,resultsZKW_SR.mat,"If Deuces Wild had been tweaked up a notch it would have become a camp adventure, one of those movies that's so bad it starts to become good.",28
3364,ZKW,9,task1-SR,resultsZKW_SR.mat,The film's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film's production design.,21
3365,ZKW,10,task1-SR,resultsZKW_SR.mat,"Frida is certainly no disaster, but neither is it the Kahlo movie Frida fans have been looking for.",18
3366,ZKW,11,task1-SR,resultsZKW_SR.mat,The film often achieves a mesmerizing poetry.,7
3367,ZKW,12,task1-SR,resultsZKW_SR.mat,A work of astonishing delicacy and force.,7
3368,ZKW,13,task1-SR,resultsZKW_SR.mat,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",23
3369,ZKW,14,task1-SR,resultsZKW_SR.mat,"For the most part, the ingredients are there.",8
3370,ZKW,15,task1-SR,resultsZKW_SR.mat,"But if you've paid a matinee price and bought a big tub of popcorn, there's guilty fun to be had here.",21
3371,ZKW,16,task1-SR,resultsZKW_SR.mat,"There's not much to Fatale, outside of its stylish surprises... but that's OK.",13
3372,ZKW,17,task1-SR,resultsZKW_SR.mat,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",36
3373,ZKW,18,task1-SR,resultsZKW_SR.mat,"This version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true, lived experience.",28
3374,ZKW,19,task1-SR,resultsZKW_SR.mat,"There's no palpable chemistry between Lopez and male lead Ralph Fiennes, plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme.",25
3375,ZKW,20,task1-SR,resultsZKW_SR.mat,"A first-class, thoroughly involving B movie that effectively combines two surefire, beloved genres -- the prison flick and the fight film.",21
3376,ZKW,21,task1-SR,resultsZKW_SR.mat,The film is so bad it doesn't improve upon the experience of staring at a blank screen.,17
3377,ZKW,22,task1-SR,resultsZKW_SR.mat,Weiss and Speck never make a convincing case for the relevance of these two 20th-century footnotes.,16
3378,ZKW,23,task1-SR,resultsZKW_SR.mat,Another Best of the Year selection.,6
3379,ZKW,24,task1-SR,resultsZKW_SR.mat,It's all a rather shapeless good time...,7
3380,ZKW,25,task1-SR,resultsZKW_SR.mat,"Same song, second verse, coulda been better, but it coulda been worse.",12
3381,ZKW,26,task1-SR,resultsZKW_SR.mat,I love the robust middle of this picture.,8
3382,ZKW,27,task1-SR,resultsZKW_SR.mat,"That's not vintage Spielberg and that, finally, is minimally satisfying.",10
3383,ZKW,28,task1-SR,resultsZKW_SR.mat,The soundtrack alone is worth the price of admission.,9
3384,ZKW,29,task1-SR,resultsZKW_SR.mat,Mostly Martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it's a pleasurable trifle.,27
3385,ZKW,30,task1-SR,resultsZKW_SR.mat,"For the rest of us, sitting through Dahmer's two hours amounts to little more than punishment.",16
3386,ZKW,31,task1-SR,resultsZKW_SR.mat,"Featuring a dangerously seductive performance from the great Daniel Auteuil, ``Sade'' covers the same period as Kaufmann's ``Quills'' with more unsettlingly realistic results.",23
3387,ZKW,32,task1-SR,resultsZKW_SR.mat,"The movie is for fans who can't stop loving anime, and the fanatical excess built into it.",17
3388,ZKW,33,task1-SR,resultsZKW_SR.mat,"The Ring is worth a look, if you don't demand much more than a few cheap thrills from your Halloween entertainment.",21
3389,ZKW,34,task1-SR,resultsZKW_SR.mat,"Beautifully observed, miraculously unsentimental comedy-drama.",5
3390,ZKW,35,task1-SR,resultsZKW_SR.mat,"What makes How I Killed My Father compelling, besides its terrific performances, is Fontaine's willingness to wander into the dark areas of parent-child relationships without flinching.",26
3391,ZKW,36,task1-SR,resultsZKW_SR.mat,"This hastily mounted production exists only to capitalize on Hopkins' inclination to play Hannibal Lecter again, even though Harris has no immediate inclination to provide a fourth book.",28
3392,ZKW,37,task1-SR,resultsZKW_SR.mat,Bullock's complete lack of focus and ability quickly derails the film.,11
3393,ZKW,38,task1-SR,resultsZKW_SR.mat,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",22
3394,ZKW,39,task1-SR,resultsZKW_SR.mat,Crush could be the worst film a man has made about women since Valley of the Dolls.,17
3395,ZKW,40,task1-SR,resultsZKW_SR.mat,"Reassuring, retro uplifter.",3
3396,ZKW,41,task1-SR,resultsZKW_SR.mat,Flaccid drama and exasperatingly slow journey.,6
3397,ZKW,42,task1-SR,resultsZKW_SR.mat,The Movie will reach far beyond its core demographic.,9
3398,ZKW,43,task1-SR,resultsZKW_SR.mat,How did it ever get made?,6
3399,ZKW,44,task1-SR,resultsZKW_SR.mat,I like the new footage and still love the old stuff.,11
3400,ZKW,45,task1-SR,resultsZKW_SR.mat,"It briefly flirts with player masochism, but the point of real interest -- audience sadism -- is evaded completely.",19
3401,ZKW,46,task1-SR,resultsZKW_SR.mat,Could The Country Bears really be as bad as its trailers?,11
3402,ZKW,47,task1-SR,resultsZKW_SR.mat,"At times, the movie looks genuinely pretty.",7
3403,ZKW,48,task1-SR,resultsZKW_SR.mat,It depends on how well flatulence gags fit into your holiday concept.,12
3404,ZKW,49,task1-SR,resultsZKW_SR.mat,"The stupidest, most insulting movie of 2002's first quarter.",9
3405,ZKW,50,task1-SR,resultsZKW_SR.mat,The film seems a dead weight.,6
3406,ZKW,51,task1-SR,resultsZKW_SR.mat,"Sparkling, often hilarious romantic jealousy comedy... Attal looks so much like a young Robert DeNiro that it seems the film should instead be called `My Husband Is Travis Bickle'.",29
3407,ZKW,52,task1-SR,resultsZKW_SR.mat,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",23
3408,ZKW,53,task1-SR,resultsZKW_SR.mat,"A lousy movie that's not merely unwatchable, but also unlistenable.",10
3409,ZKW,54,task1-SR,resultsZKW_SR.mat,One of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals... a psychological masterpiece.,24
3410,ZKW,55,task1-SR,resultsZKW_SR.mat,"A strong script, powerful direction and splendid production design allows us to be transported into the life of Wladyslaw Szpilman, who is not only a pianist, but a good human being.",31
3411,ZKW,56,task1-SR,resultsZKW_SR.mat,"But here's the real damn: It isn't funny, either.",9
3412,ZKW,57,task1-SR,resultsZKW_SR.mat,"Qutting may be a flawed film, but it is nothing if not sincere.",13
3413,ZKW,58,task1-SR,resultsZKW_SR.mat,It's a fanboy `what if?',5
3414,ZKW,59,task1-SR,resultsZKW_SR.mat,... something appears to have been lost in the translation this time.,12
3415,ZKW,60,task1-SR,resultsZKW_SR.mat,"Like a documentary version of Fight Club, shorn of social insight, intellectual pretension and cinematic interest.",16
3416,ZKW,61,task1-SR,resultsZKW_SR.mat,"Stephen Rea, Aidan Quinn, and Alan Bates play Desmond's legal eagles, and when joined by Brosnan, the sight of this grandiloquent quartet lolling in pretty Irish settings is a pleasant enough thing, `tis.",33
3417,ZKW,62,task1-SR,resultsZKW_SR.mat,"It's a powerful though flawed movie, guaranteed to put a lump in your throat while reaffirming Washington as possibly the best actor working in movies today.",26
3418,ZKW,63,task1-SR,resultsZKW_SR.mat,An intriguing and entertaining introduction to Johnson.,7
3419,ZKW,64,task1-SR,resultsZKW_SR.mat,Everything was as superficial as the forced New Jersey lowbrow accent Uma had.,13
3420,ZKW,65,task1-SR,resultsZKW_SR.mat,"Despite the holes in the story and the somewhat predictable plot, moments of the movie caused me to jump in my chair...",22
3421,ZKW,66,task1-SR,resultsZKW_SR.mat,`How many more voyages can this limping but dearly-loved franchise survive?',11
3422,ZKW,67,task1-SR,resultsZKW_SR.mat,If only the story about a multi-million dollar con bothered to include the con.,14
3423,ZKW,68,task1-SR,resultsZKW_SR.mat,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",28
3424,ZKW,69,task1-SR,resultsZKW_SR.mat,"Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry.",40
3425,ZKW,70,task1-SR,resultsZKW_SR.mat,"Showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.",33
3426,ZKW,71,task1-SR,resultsZKW_SR.mat,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV, they show a remarkable ability to document both sides of this emotional car-wreck.",29
3427,ZKW,72,task1-SR,resultsZKW_SR.mat,"A zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",16
3428,ZKW,73,task1-SR,resultsZKW_SR.mat,"It has fun with the quirks of family life, but it also treats the subject with fondness and respect.",19
3429,ZKW,74,task1-SR,resultsZKW_SR.mat,"Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty, no-budget approach.",24
3430,ZKW,75,task1-SR,resultsZKW_SR.mat,"Since Lee is a sentimentalist, the film is more worshipful than your random E!",14
3431,ZKW,76,task1-SR,resultsZKW_SR.mat,"The movie is almost completely lacking in suspense, surprise and consistent emotional conviction.",13
3432,ZKW,77,task1-SR,resultsZKW_SR.mat,"High Crimes knows the mistakes that bad movies make and is determined not to make them, and maybe that is nobility of a sort.",24
3433,ZKW,78,task1-SR,resultsZKW_SR.mat,But it's too long and too convoluted and it ends in a muddle.,13
3434,ZKW,79,task1-SR,resultsZKW_SR.mat,This thing works on no level whatsoever for me.,9
3435,ZKW,80,task1-SR,resultsZKW_SR.mat,... a bland murder-on-campus yawner.,5
3436,ZKW,81,task1-SR,resultsZKW_SR.mat,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.,23
3437,ZKW,82,task1-SR,resultsZKW_SR.mat,"One of the finest, most humane and important Holocaust movies ever made.",12
3438,ZKW,83,task1-SR,resultsZKW_SR.mat,"Suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.",13
3439,ZKW,84,task1-SR,resultsZKW_SR.mat,"The twist that ends the movie is the one with the most emotional resonance, but twists are getting irritating, and this is the kind of material where the filmmakers should be very careful about raising eyebrows.",36
3440,ZKW,85,task1-SR,resultsZKW_SR.mat,"Angel presents events partly from the perspective of Aurelie and Christelle, and infuses the film with the sensibility of a particularly nightmarish fairytale.",23
3441,ZKW,86,task1-SR,resultsZKW_SR.mat,Features one of the most affecting depictions of a love affair ever committed to film.,15
3442,ZKW,87,task1-SR,resultsZKW_SR.mat,It is intensely personal and yet -- unlike Quills -- deftly shows us the temper of the times.,18
3443,ZKW,88,task1-SR,resultsZKW_SR.mat,"Even as I valiantly struggled to remain interested, or at least conscious, I could feel my eyelids... getting... very... heavy...",20
3444,ZKW,89,task1-SR,resultsZKW_SR.mat,"... a solid, well-formed satire.",5
3445,ZKW,90,task1-SR,resultsZKW_SR.mat,Deserves high marks for political courage but barely gets by on its artistic merits.,14
3446,ZKW,91,task1-SR,resultsZKW_SR.mat,Read My Lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love.,26
3447,ZKW,92,task1-SR,resultsZKW_SR.mat,"... creates a visceral sense of its characters' lives and conflicted emotions that carries it far above... what could have been a melodramatic, Lifetime Channel-style anthology.",26
3448,ZKW,93,task1-SR,resultsZKW_SR.mat,Reeks of rot and hack work from start to finish.,10
3449,ZKW,94,task1-SR,resultsZKW_SR.mat,Just how these families interact may surprise you.,8
