row_idx,subject,text,task_name,label
10938,YRP,"In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.",TSR,1
10939,YRP,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,TSR,1
10940,YRP,"They founded the town of Portsmouth, Rhode Island.",TSR,1
10941,YRP,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",TSR,1
10942,YRP,Jack didn't start to learn English until the age of six.,TSR,1
10943,YRP,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.",TSR,1
10944,YRP,She chaired the committee that drafted and approved the Universal Declaration of Human Rights.,TSR,1
10945,YRP,"Despite leaving the band for an acting career, he still composes music for some films.",TSR,1
10946,YRP,"Following the campaign, King was instrumental in the founding of the Southern Christian Leadership Conference (SCLC) in 1957, a group created to harness the moral authority and organizing power of black churches to conduct nonviolent protests in the service of civil rights reform.",TSR,1
10947,YRP,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.",TSR,1
10948,YRP,"In 1988 he was named Minister of the Environment, and in 1990 founded the Green Party G�n�ration Ecologie.",TSR,1
10949,YRP,He was a founding member of Arbusto Energy company and served as managing general partner of the Texas Rangers baseball team.,TSR,1
10950,YRP,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",TSR,1
10951,YRP,"He attended secondary school (Volksschule), and learned the trade of a joiner.",TSR,1
10952,YRP,He was a founder of the American Arithmometer Company.,TSR,1
10953,YRP,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",TSR,1
10954,YRP,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.",TSR,1
10955,YRP,"Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.",TSR,1
10956,YRP,Libby was a founding member of the Project for the New American Century.,TSR,1
10957,YRP,He was elected to the Bulgarian national assembly in 1913 and 1920.,TSR,1
10958,YRP,He also created the Defense Intelligence Agency and the Defense Supply Agency.,TSR,1
10959,YRP,He was one of the founder members of the Lunar Society.,TSR,1
10960,YRP,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",TSR,1
10961,YRP,He was the founder and first president of the Naval War College between 1884 and 1886.,TSR,1
10962,YRP,"Her mother was a Lyman, another very old American family.",TSR,1
10963,YRP,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",TSR,1
10964,YSD,"He died, however, aboard ship and was given a sea burial.",TSR,1
10965,YSD,"Henry Ford, with eleven other investors and $28,000 in capital, incorporated the Ford Motor Company in 1903.",TSR,1
10966,YSD,"Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.",TSR,1
10967,YSD,Ball however was elected to the Senate for the same seat in 1942.,TSR,1
10968,YSD,"After this initial success, Ford left Edison Illuminating and, with other investors, formed the Detroit Automobile Company.",TSR,1
10969,YSD,"With his interest in race cars, he formed a second company, the Henry Ford Company.",TSR,1
10970,YSD,"He founded the University of Chicago in 1890, the Rockefeller Institute for Medical Research (now Rockefeller University) in New York City in 1901, the General Education Board in 1902, the Rockefeller Foundation in 1913, and the Laura Spelman Rockefeller Memorial in 1918, as well as giving large gifts to other institutions.",TSR,1
10971,YSD,His gift of $5 million dollars helped found the Great Smoky Mountains National Park.,TSR,1
10972,YSD,It was published in 1950 and earned him some respect as a writer.,TSR,1
10973,YSD,"In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.",TSR,1
10974,YSD,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,TSR,1
10975,YSD,"They founded the town of Portsmouth, Rhode Island.",TSR,1
10976,YSD,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",TSR,1
10977,YSD,Jack didn't start to learn English until the age of six.,TSR,1
10978,YSD,"Mrs. Roosevelt was active in the formations of numerous institutions, most notably the United Nations, United Nations Association and Freedom House.",TSR,1
10979,YSD,She chaired the committee that drafted and approved the Universal Declaration of Human Rights.,TSR,1
10980,YSD,"Despite leaving the band for an acting career, he still composes music for some films.",TSR,1
10981,YSD,"Following the campaign, King was instrumental in the founding of the Southern Christian Leadership Conference (SCLC) in 1957, a group created to harness the moral authority and organizing power of black churches to conduct nonviolent protests in the service of civil rights reform.",TSR,1
10982,YSD,"In 1997, Coppola founded Zoetrope All-Story, a flashy literary magazine that publishes short stories.",TSR,1
10983,YSD,"In 1988 he was named Minister of the Environment, and in 1990 founded the Green Party G�n�ration Ecologie.",TSR,1
10984,YSD,He was a founding member of Arbusto Energy company and served as managing general partner of the Texas Rangers baseball team.,TSR,1
10985,YSD,"Bush began his oil industry career in 1979 when he established Arbusto Energy with Salem bin Laden, an oil and gas exploration company he financed with his education trust fund surplus and money from other investors.",TSR,1
10986,YSD,"He attended secondary school (Volksschule), and learned the trade of a joiner.",TSR,1
10987,YSD,He was a founder of the American Arithmometer Company.,TSR,1
10988,YSD,"In addition to featuring in these epochal moments in jazz, he was instrumental in founding Afro-Cuban jazz.",TSR,1
10989,YSD,"In the 40s, Gillespie led the movement called Afro-Cuban music, bringing Latin and African elements to greater prominence in jazz and even pop music, particularly salsa.",TSR,1
10990,YSD,"Married to Almira Geraldine Goodsell, he built up the National City Bank of New York, and his son William Goodsell Rockefeller and Elsie Stillman, daughter of National City Bank president James Stillman, were the parents of James Stillman Rockefeller.",TSR,1
10991,YSD,Libby was a founding member of the Project for the New American Century.,TSR,1
10992,YSD,He was elected to the Bulgarian national assembly in 1913 and 1920.,TSR,1
10993,YSD,He also created the Defense Intelligence Agency and the Defense Supply Agency.,TSR,1
10994,YSD,He was one of the founder members of the Lunar Society.,TSR,1
10995,YSD,"Bush co-founded the first charter school in the State of Florida: Liberty City Charter School, a grades K-6 elementary school.",TSR,1
10996,YSD,He was the founder and first president of the Naval War College between 1884 and 1886.,TSR,1
10997,YSD,"Her mother was a Lyman, another very old American family.",TSR,1
10998,YSD,"In 1999 Bush cofounded a educational-software company, Ignite!, which uses multiple intelligence methods to provide varying types of content to appeal to multiple learning styles.",TSR,1
10999,YSL,"He died, however, aboard ship and was given a sea burial.",TSR,1
11000,YSL,"Henry Ford, with eleven other investors and $28,000 in capital, incorporated the Ford Motor Company in 1903.",TSR,1
11001,YSL,"Henry Ford, with his son Edsel, founded the Ford Foundation in 1936 as a local philanthropic organization with a broad charter to promote human welfare.",TSR,1
11002,YSL,Ball however was elected to the Senate for the same seat in 1942.,TSR,1
11003,YSL,"With his interest in race cars, he formed a second company, the Henry Ford Company.",TSR,1
11004,YSL,"He founded the University of Chicago in 1890, the Rockefeller Institute for Medical Research (now Rockefeller University) in New York City in 1901, the General Education Board in 1902, the Rockefeller Foundation in 1913, and the Laura Spelman Rockefeller Memorial in 1918, as well as giving large gifts to other institutions.",TSR,1
11005,YSL,His gift of $5 million dollars helped found the Great Smoky Mountains National Park.,TSR,1
11006,YSL,It was published in 1950 and earned him some respect as a writer.,TSR,1
11007,YSL,"In 1870 the two Rockefellers, Andrews, Flagler, and a silent partner, Stephen V. Harkness, formed the Standard Oil Company, with John D. Rockefeller as president.",TSR,1
11008,YSL,After a two-day trial she was banished as a heretic in 1638 and led 60 followers to settle Aquidneck Island in what later became Rhode Island.,TSR,1
11009,YSL,"They founded the town of Portsmouth, Rhode Island.",TSR,1
11010,YSL,"His grandfather, also named William Seward Burroughs, founded the Burroughs Adding Machine company, which evolved into the Burroughs Corporation.",TSR,1
11011,YSL,Jack didn't start to learn English until the age of six.,TSR,1
