row_idx,subject,text,task_name,label,split,fold,held_out_subject,true_label_id,pred_label_id,true_label_name,pred_label_name,prob_NR,prob_TSR,pca1,pca2
7123,YMS,She is the well-meaning and patient wife of Homer.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.33420116,0.66579884,14.945849,1.7807628
7124,YMS,"It was once mentioned, by Homer, that she actually dyes her hair blue, as she's been ""gray as a mule since seventeen"".",TSR,1,test,12,YMS,1,1,TSR,TSR,0.4117171,0.5882829,15.027568,1.1900159
7125,YMS,"1944, Kathleen Kennedy, known to friends as ""Kick,"" married William Cavendish, Marquess of Hartington, a Protestant and the eldest son and heir of the 10th Duke of Devonshire.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.40353525,0.5964648,14.741343,1.158407
7126,YMS,"In the mid to late 1930s, she made many recordings with her husband Red Norvo.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.37366098,0.6263391,15.084046,1.4505053
7127,YMS,"He passed the exam in 1875 and entered as a freshman the next year, in 1876.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.40768924,0.5923107,14.201312,1.3819883
7128,YMS,"At the age of 21, she married William Hutchinson.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3689327,0.63106734,15.385733,0.94801664
7129,YMS,"At Harvard, Roosevelt did well in science, philosophy, and rhetoric but fared poorly in classical languages.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.42251417,0.57748586,15.586889,0.5566575
7130,YMS,"From 1993 to 2002, she was married to actor Alec Baldwin, with whom she later engaged in a long legal custody battle regarding their child.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.46161917,0.5383808,14.7885685,0.3931091
7131,YMS,"Barrymore was married to Welsh bartender turned bar owner, Jeremy Thomas, from March 20 to April 28, 1994, and to comedian Tom Green from July 7, 2001 to October 15, 2002 (Green filed for divorce in December 2001).",TSR,1,test,12,YMS,1,1,TSR,TSR,0.2617815,0.7382184,15.65086,0.9063301
7132,YMS,"She married Joseph P. Kennedy, Sr. on October 7, 1914, after a courtship of more than 7 years, and they lived in nearby Brookline, in a house that is now a national historic landmark.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.29376185,0.70623815,16.136269,1.7620203
7133,YMS,"She has two children by her first husband, William LeBlond, and two children by her second husband, Robert P. Koch, whom she married in June 1992 at Camp David.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.4170726,0.5829274,15.899332,0.26357725
7134,YMS,They gave her a new first name and cast her for small roles in two movies.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.336535,0.663465,15.315777,1.2717851
7135,YMS,"Maria Shriver married the actor Arnold Schwarzenegger on April 26, 1986.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3924759,0.6075241,15.604078,0.8423991
7136,YMS,"He graduated from West Point in 1843, ranking 21st in a class of 39.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.22060317,0.7793969,15.76523,-0.42236134
7137,YMS,"Two weeks later she married Michael Jackson on May 18, 1994.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3147433,0.68525666,15.84466,0.8435104
7138,YMS,"On August 10, 2002 she married Nicolas Cage, someone well-known for his Elvis-obsession.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.27978742,0.7202126,15.237453,1.3892765
7139,YMS,"Presley married her first husband Danny Keough on October 3, 1988.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28761545,0.7123846,15.61849,1.0684876
7140,YMS,"Dewey officially remained an active officer of the Navy until his death, as a special honor after he passed retirement age.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.35611895,0.643881,15.786028,0.8242328
7141,YMS,"On May 23, 1953, she married Robert Sargent Shriver, Jr., who was U.S. ambassador to France from 1968 to 1970, and was Democratic vice-presidential candidate in 1972.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.44285333,0.55714667,16.243816,0.7050485
7142,YMS,"She was married to director Spike Jonze on June 26, 1999 but the marriage ended in divorce on December 9, 2003.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3045736,0.69542646,15.789346,0.3573012
7143,YMS,She married José Ferrer in 1938; they divorced in 1948.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.2695148,0.7304852,15.036427,2.6950555
7144,YMS,He published his autobiography in 1913.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.34066954,0.6593304,16.18749,1.4129536
7145,YMS,"Elizabeth Taylor won the Academy Award for Best Actress in a Leading Role for her performances in BUtterfield 8 (1960), which co-starred then husband Eddie Fisher, and then again for Who's Afraid of Virginia Woolf?",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28512794,0.71487206,15.6347,1.2421925
7146,YMS,"Brice Lalonde (born February 10, 1946) is a former socialist and Green Party leader in France, who ran for President of France in 1981.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3490088,0.6509912,15.584577,-0.81222767
7147,YMS,"(1966), which co-starred then husband Richard Burton and the Supporting Actress Oscar-winner, Sandy Dennis.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.33985046,0.6601495,15.701934,1.172892
7148,YMS,"She is married to cinematographer Christopher Duddy (married December 31, 1996 – present).",TSR,1,test,12,YMS,1,1,TSR,TSR,0.3218798,0.6781202,15.691841,0.48094133
7149,YMS,"He arrived at the mouth of the bay late the night of April 30, and the following morning he gave the order to attack at first light, by saying the now famous words 'You may fire when ready, Gridley'.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.29409558,0.7059044,15.404476,1.2849294
7150,YMS,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",TSR,1,test,12,YMS,1,1,TSR,TSR,0.288743,0.71125704,15.400179,1.5199052
7151,YMS,"She was First Lady of the United States from 1993 to 2001, as the wife of President Bill Clinton.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.18570746,0.81429255,15.413459,2.5160303
7152,YMS,"Fisher has had one husband, musician Paul Simon (married 1983-divorce 1984).",TSR,1,test,12,YMS,1,1,TSR,TSR,0.2460282,0.7539718,15.584159,1.7168362
7153,YMS,She was married to singer Paul Simon but divorced after 12 years.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.23593375,0.7640662,15.381149,2.117518
7154,YMS,"She underwent a lobotomy at the age of 23, after which she was incapacitated for the rest of her life.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.32863662,0.6713634,15.995744,0.7872764
7155,YMS,She was married to Academy Award-winning actor Nicolas Cage from 1995 until 2001.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.27218562,0.7278144,15.510019,0.53806615
7156,YMS,"Generally regarded as a member of the moderate New Democrat wing of the Democratic Party, he headed the centrist Democratic Leadership Council in 1990 and 1991.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.298419,0.70158106,15.4882,-0.78174245
7157,YMS,"Mary Ford (July 7, 1928-September 30, 1977, original name Iris Colleen Summers) was half of a husband-wife musical duo; the other half being Les Paul.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.29076427,0.7092357,15.206957,2.2013986
7158,YMS,"After a stint in the Army where he rose to the rank of corporal, he moved to California for a try at show business.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.4372495,0.5627505,9.754658,-2.284635
7159,YMS,"He arrived in Western Australia in October 1880 and immediately took up an appointment to the position of Colonial Secretary, and a nomination to the Western Australian Legislative Council.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.46770978,0.5322902,9.774392,-0.35776627
7160,YMS,Shortly afterwards he retired from the Army as a brevet major.,TSR,1,test,12,YMS,1,0,TSR,NR,0.5254783,0.4745217,11.339491,-1.2150364
7161,YMS,He has been described as the archetype of the 'Renaissance man' and as a universal genius.,TSR,1,test,12,YMS,1,0,TSR,NR,0.64008117,0.35991886,9.870718,-1.9055656
7162,YMS,He had been the 25th Vice President before becoming President upon the assassination of President William McKinley.,TSR,1,test,12,YMS,1,0,TSR,NR,0.5750014,0.4249986,10.937834,-1.6676242
7163,YMS,"Debbie Reynolds (born April 1, 1932) is an American actress and singer.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.452322,0.54767793,10.04045,-1.5618156
7164,YMS,"In addition, he helped advance the study of anatomy, astronomy, and civil engineering.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6351097,0.36489025,11.391297,-1.0213495
7165,YMS,Clooney left AMC to run as a Democrat in the 2004 election for a seat in the House of Representatives representing Kentucky's 4th Congressional district.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.2755354,0.7244646,15.965119,-0.89563864
7166,YMS,He attained the rank of lieutenant commander in 1865.,TSR,1,test,12,YMS,1,0,TSR,NR,0.7515219,0.24847814,9.449696,-1.253453
7167,YMS,"Billy Andrade (born January 25, 1964 Bristol, Rhode Island) is an American golfer.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6732707,0.32672933,8.728228,-1.2585882
7168,YMS,"Edward George Bulwer-Lytton, 1st Baron Lytton (May 25, 1803–January 18, 1873) was an English novelist, playwright, and politician.",TSR,1,test,12,YMS,1,0,TSR,NR,0.59991336,0.40008664,8.939632,0.6482441
7169,YMS,"Michel Goulet (born April 21, 1960 in Peribonka, Quebec) was a Canadian professional ice hockey forward who played for the Quebec Nordiques and Chicago Blackhawks in the National Hockey League.",TSR,1,test,12,YMS,1,0,TSR,NR,0.62115747,0.37884253,9.975213,-0.12570696
7170,YMS,"Hepburn's father was a staunch proponent of publicizing the dangers of venereal disease in a time when such things were not discussed, and her mother campaigned for birth control and equal rights for women.",TSR,1,test,12,YMS,1,0,TSR,NR,0.699513,0.30048692,9.943626,-0.23445782
7171,YMS,"The Hepburns demanded frequent familial discussions on these topics and more, and as a result the Hepburn children were well versed in social and political issues.",TSR,1,test,12,YMS,1,0,TSR,NR,0.61876434,0.38123566,11.277761,-0.7395924
7172,YMS,"He was an African-American jazz trumpeter, bandleader, singer, and composer.",TSR,1,test,12,YMS,1,0,TSR,NR,0.55136806,0.44863194,13.176406,0.30093187
7173,YMS,Once a very young Katharine Hepburn even accompanied her mother to a suffrage rally.,TSR,1,test,12,YMS,1,0,TSR,NR,0.6237028,0.37629718,10.662755,-1.3929322
7174,YMS,"Lisa Marie Presley (born February 1, 1968 in Memphis, Tennessee) is an American singer, daughter of the singer Elvis Presley and his wife Priscilla Beaulieu.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6228013,0.3771987,10.676959,0.8637622
7175,YMS,"Elisha Archibald Manning III (born May 19, 1949) is an American former quarterback in professional American football.",TSR,1,test,12,YMS,1,0,TSR,NR,0.5879373,0.41206267,11.391749,0.10363975
7176,YMS,"Carmine Coppola (born June 11, 1910 in New York City, died April 26, 1991 in Northridge, CA) was a composer, editor, musical director, and songwriter.",TSR,1,test,12,YMS,1,0,TSR,NR,0.5930995,0.40690053,8.0918255,-1.7465264
7177,YMS,"Miguel Ferrer (born February 7, 1955 in Santa Monica, California) is a Puerto Rican-American actor who is often cast in movies as a villain.",TSR,1,test,12,YMS,1,0,TSR,NR,0.732134,0.26786605,10.15949,-2.2522628
7178,YMS,"In 1960, Dole was elected as a Republican to the United States House of Representatives for the 87th Congress and to three succeeding Congresses, spanning from January 3, 1961 to January 3, 1969.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.28116977,0.7188302,16.06803,-0.3612069
7179,YMS,"At the academy, he established a reputation as a fearless and expert horseman.",TSR,1,test,12,YMS,1,1,TSR,TSR,0.27980193,0.7201981,15.777301,-0.76353043
7180,YMS,"The Hepburn children, at their parents' encouragement, were unafraid of expressing frank views on various topics, including sex.",TSR,1,test,12,YMS,1,0,TSR,NR,0.69499415,0.30500585,10.952472,-0.4329257
7181,YMS,He later served as the Governor of Massachusetts.,TSR,1,test,12,YMS,1,0,TSR,NR,0.6619927,0.33800724,11.447396,0.22582518
7182,YMS,"In 1920, he was nominated Vice President under Warren G.Harding.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6002841,0.39971584,10.934058,0.68576294
7183,YMS,Sarah Vandenbergh (born 9 October 1972 in Australia) is an Australian actress.,TSR,1,test,12,YMS,1,0,TSR,NR,0.5932285,0.40677154,11.323065,-2.0341773
7184,YMS,Hepburn became the talk of New York City and began getting noticed by Hollywood.,TSR,1,test,12,YMS,1,0,TSR,NR,0.54796135,0.4520386,11.728026,0.71093184
7185,YMS,"An opponent of the policies of Andrew Jackson, he was the first member of the Whig Party to be elected governor of Tennessee.",TSR,1,test,12,YMS,1,0,TSR,NR,0.5099627,0.49003732,11.31012,0.3286259
7186,YMS,"He was first elected to the state legislature in 1811 and served as a colonel of volunteers in the Creek War, and was then elected to the United States House of Representatives.",TSR,1,test,12,YMS,1,0,TSR,NR,0.64112824,0.3588718,10.226054,0.30036202
7187,YMS,"I. Lewis Scooter"" Libby Jr. (born August 22, 1950) is the former Chief of Staff and assistant for National Security Affairs to U.S. Vice President Dick Cheney and presidential advisor.""",TSR,1,test,12,YMS,1,0,TSR,NR,0.5629374,0.43706265,10.785575,0.25003412
7188,YMS,"Nicolas Cage (born January 7, 1964) is an American actor.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6769399,0.32306015,12.268848,-2.725365
7189,YMS,"Robert Strange McNamara (born June 9, 1916) is an American business executive and a former United States Secretary of Defense.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6657873,0.33421272,10.638839,-2.266749
7190,YMS,"Following his involvement there in a program to teach the analytical approaches used in business to officers of the Army Air Forces, he entered the Army as a captain in early 1943, serving under Col. Curtis LeMay with analysis of U.S. bombers' efficiency and effectiveness as a major responsibility.",TSR,1,test,12,YMS,1,0,TSR,NR,0.63656896,0.36343107,12.261297,-0.19808285
7191,YMS,He left active duty three years later with the rank of lieutenant colonel.,TSR,1,test,12,YMS,1,0,TSR,NR,0.53002924,0.4699708,11.160005,0.7531517
7192,YMS,"When Hepburn was young, she found her older brother, whom she idolized, hanging from the rafters by a rope, dead of an apparent suicide.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6503057,0.34969434,10.972074,-0.75192964
7193,YMS,"Lovett declined but recommended McNamara; Kennedy had him approached by Sargent Shriver (regarding either the Treasury or the Defense cabinet post), and less than five weeks after becoming president at Ford, McNamara accepted Kennedy's invitation to serve as Secretary of Defense.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6254593,0.37454072,10.695287,-0.6557655
7194,YMS,"Thomas Jeffrey Hanks (born July 9, 1956) is an American actor famous for playing notable roles in many popular and critically acclaimed movies.",TSR,1,test,12,YMS,1,0,TSR,NR,0.5481722,0.45182782,10.473541,-0.025628563
7195,YMS,Bush is a lifelong member of the Republican Party and was a businessman in both the oil and professional sports industries.,TSR,1,test,12,YMS,1,1,TSR,TSR,0.27746233,0.7225377,15.44935,-0.2103385
7196,YMS,"Just before the Battle of Fredericksburg, he was promoted to chief of artillery of the VI Corps as a brigadier general, as of November 29, 1862.",TSR,1,test,12,YMS,1,0,TSR,NR,0.61405045,0.38594952,11.055489,-0.47081167
7197,YMS,He graduated from the U.S. Military Academy in 1847 and was commissioned a second lieutenant in the 4th U.S. Artillery.,TSR,1,test,12,YMS,1,0,TSR,NR,0.7172854,0.2827146,11.19557,-0.5107278
7198,YMS,"John Francis 'Honey Fitz' Fitzgerald (February 11, 1863–October 2, 1950) was a politician and the grandfather of President John F. Kennedy.",TSR,1,test,12,YMS,1,0,TSR,NR,0.60870916,0.39129084,12.370162,-1.6010203
7199,YMS,He became a banker in Boston and was active in the local Democratic Party.,TSR,1,test,12,YMS,1,0,TSR,NR,0.54208237,0.45791757,10.518943,-1.3048112
7200,YMS,"Dame Elizabeth Taylor, DBE, (born February 27, 1932) is an Academy Award winning Anglo-American actress.",TSR,1,test,12,YMS,1,0,TSR,NR,0.53666747,0.4633326,11.493235,-0.82469755
7201,YMS,"Her family denied that it was self-inflicted, arguing that he had been a happy boy; rather, they insisted that it must have been an experimentation gone awry.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6381232,0.36187685,10.293496,-2.161705
7202,YMS,"Alexander Rae Baldwin III (born April 3, 1958, in Massapequa, Long Island, New York, USA) is an American actor who is the oldest and best known of the 'Baldwin brothers', with brothers Daniel, Stephen and William.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6153932,0.38460675,12.400389,-0.9580926
7203,YMS,"Clara Blandick (born June 4, 1881 in Hong Kong; died April 15, 1962 in Hollywood, California) was a twentieth century American actress best known for her portrayl of Auntie Em in the 1939 film The Wizard of Oz.",TSR,1,test,12,YMS,1,0,TSR,NR,0.6411963,0.3588037,9.831197,-2.3486936
